Pose name,Pose_no,Label
2ri9_decoy_380,2,0
1o1s_decoy_811,3,0
3hll_decoy_61,2,0
2wtx_decoy_802,5,0
3cj4_decoy_583,2,0
1jgl_decoy_528,1,0
2o4z_decoy_271,4,0
6faa_decoy_231,5,0
3zze_decoy_87,2,0
2qd8_decoy_495,2,0
4msc_decoy_430,4,0
2q8h_decoy_107,3,0
4lm1_decoy_202,2,0
2baj_decoy_7,3,0
3b3x_decoy_743,3,0
6g0z_decoy_745,5,0
4cjq_decoy_908,3,0
5ueu_decoy_231,4,0
5hz8_decoy_194,5,0
5yhg_decoy_69,4,0
4m2r_decoy_127,3,0
4ha5_decoy_317,3,0
2qbq_decoy_334,2,0
2j75_decoy_368,5,0
6cze_decoy_131,2,0
1r9l_decoy_292,4,0
5j86_decoy_307,1,0
3ldq_decoy_184,1,0
2yfx_decoy_208,5,0
1rjk_decoy_222,5,0
5fs5_decoy_578,5,0
2za5_decoy_262,4,0
3el5_decoy_798,4,0
5k1d_decoy_141,4,0
1hdq_decoy_42,3,0
6bhv_decoy_594,4,0
4iue_decoy_82,2,0
4oak_decoy_263,2,0
5lvd_decoy_288,3,0
5my8_decoy_594,4,0
3o9e_decoy_228,2,0
4b34_decoy_272,4,0
5m9w_decoy_436,4,0
5u0z_decoy_480,2,0
4yx4_decoy_729,3,0
2yge_decoy_364,3,0
3p3g_decoy_765,2,0
5ee7_decoy_101,1,0
2ydt_decoy_135,4,0
3zt2_decoy_737,2,0
1fkw_decoy_518,1,0
3dc3_decoy_616,2,0
3wtm_decoy_541,3,0
1hdc_decoy_217,5,0
1ghz_decoy_372,5,0
4yj1_decoy_44,1,0
4w9i_decoy_140,2,0
1xh5_decoy_381,5,0
4aua_decoy_748,4,0
3mzc_decoy_301,3,0
2wca_decoy_616,5,0
3cm2_decoy_342,5,0
4l40_decoy_2_deep,5,0
1f8e_decoy_408,2,0
4azc_decoy_421,3,0
2e94_decoy_721,4,0
5uv2_decoy_806,4,0
3b26_decoy_19,1,0
4g90_decoy_688,1,0
2nmx_decoy_290,4,0
1hpx_decoy_642,4,0
5ivv_decoy_466,4,0
2f34_decoy_639,2,0
5exl_decoy_45,4,0
4lps_decoy_75,4,0
184l_decoy_406,3,0
3ueu_decoy_124,5,0
5nk6_decoy_513,2,0
2bfr_decoy_149,4,0
5bvb_decoy_400,2,0
1lyx_decoy_301,4,0
5os7_decoy_329,2,0
1hlk_decoy_341,3,0
1b8o_decoy_668,2,0
1qf0_decoy_208,2,0
2qtt_decoy_345,5,0
1f3f_decoy_820,1,0
4e6q_decoy_214,2,0
2rkf_decoy_926,2,0
5mu6_decoy_729,5,0
4bf1_decoy_643,2,0
2y7x_decoy_240,1,0
1bnv_decoy_165,2,0
4au8_decoy_637,3,0
4iie_decoy_97,4,0
3cd5_decoy_360,4,0
5mpn_decoy_877,3,0
3st5_decoy_240,5,0
4lov_decoy_24,2,0
2ya8_decoy_675,1,0
1jcx_decoy_906,4,0
2pou_decoy_238,1,0
4lbu_decoy_383,2,0
4bi6_decoy_462,3,0
3s75_decoy_662,5,0
2vvc_decoy_611,2,0
5tt3_decoy_525,1,0
3gi4_decoy_592,1,0
1lbk_decoy_538,5,0
4y85_decoy_241,1,0
4azg_decoy_599,2,0
2j7f_decoy_97,5,0
4gqp_decoy_169,5,0
6cfc_decoy_22,3,0
3zcl_decoy_185,2,0
4ht2_decoy_705,5,0
3hkq_decoy_404,4,0
5tt3_decoy_237,3,0
4g5f_decoy_663,1,0
5e2s_decoy_29,1,0
3zi0_decoy_204,1,0
2arm_decoy_301,5,0
1ajp_decoy_585,5,0
3el4_decoy_381,3,0
5ot8_decoy_7_deep,4,0
5dus_decoy_590,1,0
1zs0_decoy_476,5,0
1tom_decoy_200,3,0
3gsm_decoy_871,1,0
1tcx_decoy_786,4,0
3k4d_decoy_290,5,0
3kgp_decoy_366,2,0
4cd5_decoy_38,4,0
4b32_decoy_104,3,0
3gqz_decoy_195,1,0
4e1n_decoy_830,3,0
5f5z_decoy_318,2,0
1dgm_decoy_179,5,0
3mzc_decoy_835,3,0
5lz4_decoy_683,1,0
5hcy_decoy_155,1,0
3c1x_decoy_692,3,0
3ni5_decoy_717,5,0
1drj_decoy_346,4,0
1y1z_decoy_473,2,0
1lnm_decoy_145,5,0
2ews_decoy_527,3,0
1k1m_decoy_460,1,0
3d4y_decoy_296,1,0
3ubd_decoy_100,3,0
4q8y_decoy_25,4,0
3b25_decoy_572,2,0
4oas_decoy_643,5,0
5uf0_decoy_11,4,0
2o4r_decoy_144,1,0
1g48_decoy_73,2,0
5am6_decoy_193,2,0
4ciw_decoy_453,1,0
1c3x_decoy_210,4,0
1gx8_decoy_373,5,0
3myq_decoy_401,2,0
4u6z_decoy_572,4,0
3gni_decoy_120,2,0
5l7e_decoy_919,5,0
2xp7_decoy_374,3,0
5fnu_decoy_561,4,0
5cas_decoy_406,3,0
5ur6_decoy_799,4,0
3djx_decoy_48,1,0
5w44_decoy_812,4,0
4u73_decoy_459,4,0
5f08_decoy_364,5,0
3wgg_decoy_173,5,0
5lvq_decoy_509,1,0
4k18_decoy_408,1,0
4hgw_decoy_76,2,0
4kwf_decoy_587,5,0
5h9q_decoy_526,4,0
2qg2_decoy_179,5,0
6htg_decoy_774,1,0
4f7v_decoy_45,4,0
4q90_decoy_117,5,0
6eed_decoy_667,2,0
5ito_decoy_2_deep,3,0
1nox_decoy_228,2,0
1mrs_decoy_710,4,0
2y82_decoy_837,1,0
5wp5_decoy_637,3,0
4ase_decoy_591,4,0
3m35_decoy_339,4,0
2cli_decoy_390,4,0
4l19_decoy_667,1,0
5h8e_decoy_93,2,0
2vh0_decoy_115,3,0
4p6w_decoy_159,5,0
4rsk_decoy_487,3,0
3it1_decoy_604,2,0
3gvu_decoy_213,3,0
4a7i_decoy_334,1,0
2r58_decoy_384,3,0
5hrw_decoy_84,3,0
3dne_decoy_466,4,0
5y8y_decoy_817,3,0
2b1i_decoy_297,5,0
5l30_decoy_288,3,0
1qg6_decoy_465,2,0
3m37_decoy_160,1,0
4bt3_decoy_588,1,0
5j86_decoy_344,3,0
4f9u_decoy_488,1,0
3u90_decoy_5_deep,1,0
3dk1_decoy_326,3,0
4l40_decoy_1_deep,4,0
2cbu_decoy_417,1,0
3r17_decoy_572,5,0
2j34_decoy_279,4,0
1o3l_decoy_19,2,0
4rus_decoy_371,5,0
1ork_decoy_59,5,0
2c1q_decoy_302,1,0
3sfi_decoy_188,5,0
1g35_decoy_619,5,0
4eo6_decoy_171,5,0
4uap_decoy_399,3,0
5yz2_decoy_408,5,0
3bkl_decoy_911,2,0
3ibn_decoy_701,2,0
2o4n_decoy_525,1,0
1gjc_decoy_196,3,0
1hsh_decoy_480,5,0
5eh5_decoy_587,4,0
2x7u_decoy_149,5,0
5ct2_decoy_249,4,0
3jya_decoy_468,1,0
4btk_decoy_738,4,0
4l4z_decoy_621,1,0
1rtf_decoy_78,5,0
5j6m_decoy_557,5,0
2zjw_decoy_439,4,0
4lkq_decoy_277,1,0
1qan_decoy_710,3,0
4x6k_decoy_475,2,0
5vd2_decoy_351,2,0
3bl1_decoy_604,4,0
2qci_decoy_600,5,0
5vd2_decoy_658,5,0
4aji_decoy_569,5,0
1g98_decoy_495,3,0
3s54_decoy_188,5,0
3ocp_decoy_513,2,0
3pe1_decoy_730,3,0
3ok9_decoy_769,1,0
5ito_decoy_9_deep,1,0
2az5_decoy_861,4,0
4ggz_decoy_835,1,0
1j36_decoy_555,1,0
4lkk_decoy_846,5,0
2hyq_decoy_492,4,0
5lub_decoy_752,5,0
4o0a_decoy_764,5,0
1rp7_decoy_609,4,0
5sz5_decoy_234,5,0
3eko_decoy_390,5,0
4o2p_decoy_526,4,0
5fqd_decoy_796,1,0
4zw8_decoy_781,1,0
4rrg_decoy_551,5,0
1w96_decoy_346,1,0
6g98_decoy_348,4,0
4b34_decoy_254,3,0
5lud_decoy_170,1,0
1jqd_decoy_425,4,0
1o35_decoy_381,5,0
4pin_decoy_96,3,0
4oct_decoy_552,4,0
6fmc_decoy_716,3,0
2p16_decoy_634,2,0
5uff_decoy_647,1,0
4ddm_decoy_761,5,0
2xcg_decoy_329,5,0
4auj_decoy_211,4,0
3c2o_decoy_154,5,0
2p3t_decoy_221,1,0
1o1s_decoy_520,5,0
2zq2_decoy_14,3,0
1mjj_decoy_795,3,0
5umx_decoy_807,1,0
3uxd_decoy_231,5,0
6got_decoy_932,5,0
2a0w_decoy_451,5,0
6mu7_decoy_110,1,0
3le9_decoy_248,2,0
2yb9_decoy_629,5,0
3ehy_decoy_679,2,0
1fjs_decoy_382,3,0
3uu1_decoy_670,4,0
3o7u_decoy_280,3,0
1gzf_decoy_733,2,0
4ngm_decoy_7,1,0
4afg_decoy_306,1,0
1lpg_decoy_252,4,0
1eoc_decoy_73,5,0
3bgb_decoy_943,2,0
4oic_decoy_467,3,0
1aid_decoy_571,2,0
1pfy_decoy_670,4,0
4knj_decoy_374,3,0
5ork_decoy_252,4,0
4agn_decoy_216,1,0
3s73_decoy_675,5,0
1ppc_decoy_470,3,0
1amk_decoy_190,1,0
2jdm_decoy_437,4,0
5csp_decoy_531,3,0
4v2o_decoy_784,1,0
6qp0_decoy_745,2,0
1my4_decoy_87,3,0
2cht_decoy_264,4,0
3o0g_decoy_372,2,0
4jh0_decoy_147,4,0
3zlr_decoy_631,4,0
1fcy_decoy_134,3,0
1ajn_decoy_27,1,0
5kly_decoy_790,3,0
3lp7_decoy_9,2,0
2cn0_decoy_55,5,0
2pym_decoy_489,5,0
2pu1_decoy_46,2,0
3b1m_decoy_518,3,0
2oro_decoy_703,3,0
4i8z_decoy_830,4,0
2yfx_decoy_574,5,0
4j7d_decoy_408,5,0
5g4o_decoy_436,5,0
4m2u_decoy_291,4,0
4eox_decoy_658,5,0
1ta6_decoy_704,1,0
4mxp_decoy_42,1,0
4app_decoy_473,3,0
1ajp_decoy_718,1,0
1d7i_decoy_353,5,0
2w67_decoy_261,4,0
5e2o_decoy_647,3,0
3l3m_decoy_616,5,0
4ehz_decoy_188,5,0
5j2x_decoy_611,4,0
3m6p_decoy_182,4,0
3bex_decoy_450,2,0
4ejn_decoy_80,3,0
1c83_decoy_130,1,0
3lk8_decoy_756,3,0
2hzq_decoy_26,3,0
2a5b_decoy_380,2,0
1m2q_decoy_137,4,0
6d5g_decoy_513,1,0
4bxk_decoy_615,5,0
5y8y_decoy_515,2,0
1c1u_decoy_385,2,0
2xjj_decoy_692,1,0
3ehx_decoy_57,1,0
2afw_decoy_495,3,0
3kqr_decoy_327,2,0
5eh7_decoy_460,2,0
3bxd_decoy_264,3,0
3kmx_decoy_585,3,0
2jjb_decoy_433,5,0
2qi5_decoy_391,2,0
4gu9_decoy_460,1,0
2hjb_decoy_626,1,0
1g54_decoy_110,4,0
2vk6_decoy_792,5,0
3rt8_decoy_702,2,0
3a5y_decoy_715,1,0
5in4_decoy_321,1,0
4zzy_decoy_357,5,0
3f16_decoy_19,4,0
3v7x_decoy_852,2,0
4jym_decoy_376,2,0
3iph_decoy_62,2,0
2ovv_decoy_585,1,0
1k1n_decoy_443,5,0
1j0x_decoy_88,5,0
4ocj_decoy_322,3,0
3vha_decoy_18,5,0
5za9_decoy_345,4,0
1d6w_decoy_63,4,0
4u6c_decoy_517,5,0
3oy0_decoy_370,1,0
5caq_decoy_300,3,0
3gi5_decoy_325,1,0
3dwb_decoy_605,4,0
4tim_decoy_513,3,0
1srg_decoy_36,5,0
4x5r_decoy_522,1,0
5ewa_decoy_132,3,0
4ck3_decoy_372,3,0
5jga_decoy_416,3,0
5etj_decoy_487,2,0
6c7d_decoy_222,4,0
1gx8_decoy_616,5,0
1jn4_decoy_419,4,0
1kv1_decoy_225,3,0
5xva_decoy_395,4,0
5op4_decoy_409,2,0
4ovh_decoy_72,1,0
2i4j_decoy_180,4,0
2o5z_decoy_790,4,0
3ijh_decoy_640,1,0
4n9c_decoy_736,3,0
2pbw_decoy_791,3,0
5kz0_decoy_13,5,0
3uu1_decoy_456,2,0
1q1g_decoy_166,4,0
1ctu_decoy_606,2,0
5n3v_decoy_84,2,0
4u6z_decoy_86,5,0
3dnt_decoy_238,3,0
5jq5_decoy_605,3,0
1lrh_decoy_345,5,0
2zft_decoy_272,2,0
5jsg_decoy_602,4,0
1c5o_decoy_194,1,0
4uj2_decoy_642,3,0
1dl7_decoy_540,4,0
3uod_decoy_704,4,0
5ylt_decoy_489,5,0
5ueu_decoy_359,5,0
5t19_decoy_132,3,0
4i7m_decoy_171,3,0
3axm_decoy_225,3,0
3lxe_decoy_593,4,0
4k3h_decoy_611,5,0
4i71_decoy_806,5,0
2ya6_decoy_365,3,0
6g98_decoy_370,5,0
2qi4_decoy_470,1,0
5eu1_decoy_755,2,0
4zx4_decoy_10,1,0
5jjr_decoy_739,2,0
2q2y_decoy_152,5,0
5fre_decoy_691,5,0
3ojf_decoy_438,1,0
3ml5_decoy_634,5,0
2sim_decoy_222,5,0
5j6n_decoy_706,2,0
5ekm_decoy_177,5,0
5h4j_decoy_775,2,0
3mof_decoy_114,2,0
1qft_decoy_74,2,0
1lyx_decoy_500,1,0
3g3n_decoy_736,3,0
3cf8_decoy_479,1,0
1b55_decoy_319,2,0
5f61_decoy_239,5,0
5ae9_decoy_750,3,0
4kfq_decoy_94,4,0
5ar0_decoy_463,1,0
3ujc_decoy_389,2,0
5ltn_decoy_387,4,0
6hh5_decoy_508,5,0
4lm3_decoy_619,4,0
3dp4_decoy_189,3,0
6gnp_decoy_2,1,0
1owh_decoy_93,5,0
4aia_decoy_571,2,0
6nwc_decoy_38,5,0
3kek_decoy_34,1,0
6prg_decoy_816,3,0
5efc_decoy_259,3,0
2rin_decoy_581,5,0
1mrx_decoy_647,2,0
5ct2_decoy_470,4,0
5mnn_decoy_321,3,0
1dbt_decoy_54,3,0
1hmr_decoy_2_deep,3,0
6iyk_decoy_481,4,0
1u70_decoy_520,1,0
6c9v_decoy_714,5,0
3str_decoy_206,4,0
5nbw_decoy_718,3,0
6fa4_decoy_231,3,0
6fgg_decoy_555,4,0
5g0g_decoy_43,1,0
1rql_decoy_91,2,0
5otc_decoy_384,3,0
5cc2_decoy_635,5,0
4q7p_decoy_442,3,0
4nl1_decoy_419,1,0
3rsr_decoy_24,2,0
3mv0_decoy_475,1,0
2vwl_decoy_717,2,0
4rak_decoy_2,4,0
3ttp_decoy_713,5,0
1h46_decoy_767,5,0
4ozj_decoy_46,2,0
4r0a_decoy_514,4,0
1bp0_decoy_171,1,0
6j39_decoy_473,1,0
5eh7_decoy_391,1,0
3ohi_decoy_530,1,0
2r58_decoy_422,3,0
2ves_decoy_150,5,0
1g27_decoy_405,1,0
4mcc_decoy_490,5,0
3wtn_decoy_176,3,0
5llc_decoy_449,4,0
2h4g_decoy_250,5,0
3fh7_decoy_341,5,0
3gdt_decoy_548,1,0
4fcq_decoy_778,3,0
1kel_decoy_649,1,0
5j3l_decoy_136,5,0
2hy0_decoy_484,5,0
5f08_decoy_421,5,0
1vyf_decoy_4_deep,3,0
3w5n_decoy_368,2,0
2r5a_decoy_309,4,0
3axz_decoy_219,2,0
1lpz_decoy_747,1,0
4y59_decoy_584,1,0
5g2g_decoy_147,4,0
4gue_decoy_578,4,0
2ovy_decoy_839,3,0
5n25_decoy_760,1,0
1ccw_decoy_586,4,0
5h9p_decoy_232,2,0
4co3_decoy_248,4,0
3uz5_decoy_519,5,0
4jz1_decoy_126,4,0
5l2s_decoy_506,2,0
4ido_decoy_746,4,0
1hdc_decoy_489,2,0
5eh5_decoy_323,4,0
2ccb_decoy_792,3,0
1lf2_decoy_573,4,0
4jn2_decoy_299,3,0
3kgp_decoy_350,2,0
4xit_decoy_788,5,0
4std_decoy_192,5,0
1g48_decoy_636,1,0
5lom_decoy_433,4,0
3zhx_decoy_320,5,0
3own_decoy_383,2,0
4l51_decoy_183,2,0
1bdq_decoy_315,2,0
1a99_decoy_106,4,0
4c2v_decoy_377,5,0
1efy_decoy_330,1,0
5en3_decoy_746,4,0
2zru_decoy_6,3,0
3aau_decoy_558,3,0
2w66_decoy_289,4,0
1k21_decoy_15,2,0
1vg0_decoy_422,2,0
5u14_decoy_640,2,0
4f9y_decoy_120,4,0
1ke5_decoy_497,5,0
3iob_decoy_590,3,0
4dzy_decoy_456,1,0
5orh_decoy_11,1,0
4pvy_decoy_274,5,0
1hpx_decoy_59,3,0
5a8e_decoy_442,4,0
3ib1_decoy_50,1,0
2hb1_decoy_815,1,0
5acy_decoy_486,5,0
5oqu_decoy_57,2,0
4djp_decoy_128,2,0
4j0m_decoy_580,5,0
1xow_decoy_541,1,0
4dff_decoy_294,3,0
5evz_decoy_40,3,0
4hym_decoy_98,5,0
6ffi_decoy_107,4,0
2cbu_decoy_413,2,0
5fsy_decoy_34,2,0
4qd6_decoy_644,2,0
2xjg_decoy_292,5,0
4m2u_decoy_641,3,0
4ayu_decoy_359,2,0
3rz0_decoy_237,4,0
3hku_decoy_519,5,0
1i4d_decoy_293,3,0
1z9y_decoy_38,3,0
5ct2_decoy_534,4,0
1cnx_decoy_81,5,0
3fhb_decoy_391,3,0
1c87_decoy_234,5,0
1hgj_decoy_399,5,0
5yl2_decoy_465,1,0
1hee_decoy_248,2,0
2rcb_decoy_134,3,0
5z75_decoy_176,5,0
3lzu_decoy_575,2,0
1ro6_decoy_560,1,0
1dbt_decoy_832,3,0
2amv_decoy_716,2,0
3d9z_decoy_836,2,0
6hd6_decoy_913,4,0
1b8y_decoy_713,4,0
4iif_decoy_526,3,0
3q71_decoy_383,4,0
3v2q_decoy_1_deep,2,0
4jal_decoy_607,3,0
2jdp_decoy_124,5,0
3d51_decoy_541,2,0
3nx7_decoy_469,4,0
4auj_decoy_93,3,0
4qsv_decoy_387,3,0
3ozv_decoy_553,4,0
1y6q_decoy_627,4,0
1o3j_decoy_675,2,0
6ey9_decoy_252,3,0
5ipc_decoy_198,2,0
1u3r_decoy_89,5,0
6d5j_decoy_797,2,0
6fmc_decoy_577,3,0
1cgl_decoy_493,1,0
4dve_decoy_290,4,0
4q93_decoy_254,3,0
3ljo_decoy_425,5,0
6bdy_decoy_795,5,0
5bwc_decoy_324,2,0
2b3b_decoy_231,3,0
6mvh_decoy_632,4,0
4b7r_decoy_600,3,0
3igp_decoy_721,4,0
1kv5_decoy_277,1,0
4cig_decoy_387,2,0
1ql7_decoy_316,3,0
1tng_decoy_247,2,0
2qwb_decoy_380,5,0
1c5x_decoy_288,3,0
1bty_decoy_209,4,0
1k1m_decoy_232,3,0
1xgi_decoy_250,5,0
1ebz_decoy_611,4,0
3ekp_decoy_789,4,0
6mxc_decoy_20,5,0
2fzh_decoy_849,2,0
4v27_decoy_555,4,0
2ggx_decoy_447,5,0
3vd4_decoy_229,5,0
5dqe_decoy_729,5,0
2vhj_decoy_312,2,0
5kby_decoy_656,1,0
4kxb_decoy_137,1,0
4j22_decoy_553,5,0
1m1b_decoy_608,1,0
5owl_decoy_438,5,0
2gss_decoy_854,3,0
6o1g_decoy_163,4,0
4qn7_decoy_207,5,0
2cc7_decoy_249,4,0
1xqd_decoy_709,1,0
6g35_decoy_168,5,0
3own_decoy_670,3,0
4bb9_decoy_222,1,0
3o9d_decoy_349,2,0
5ant_decoy_474,3,0
4zx0_decoy_703,3,0
6fhk_decoy_537,1,0
1joc_decoy_476,5,0
5en3_decoy_697,2,0
4s1g_decoy_425,3,0
2wbg_decoy_401,3,0
1usi_decoy_585,4,0
3ikd_decoy_180,2,0
1bxo_decoy_651,4,0
1w96_decoy_501,1,0
1x38_decoy_456,1,0
4abb_decoy_205,2,0
5l7v_decoy_717,1,0
2ra6_decoy_307,4,0
3sk2_decoy_728,4,0
1ax0_decoy_678,1,0
2p95_decoy_81,1,0
2idw_decoy_382,4,0
4pp5_decoy_235,3,0
3u3u_decoy_650,5,0
5ko1_decoy_754,5,0
4qyy_decoy_5,3,0
4rlu_decoy_40,4,0
1f57_decoy_101,2,0
5nvw_decoy_106,1,0
2gbp_decoy_70,2,0
3ug2_decoy_448,4,0
3uj9_decoy_599,3,0
2wed_decoy_105,4,0
2e92_decoy_432,3,0
4hf4_decoy_203,2,0
4x8v_decoy_787,4,0
1zvx_decoy_228,5,0
2nad_decoy_225,4,0
4muv_decoy_477,3,0
3u5l_decoy_92,3,0
4rlt_decoy_558,4,0
4lpg_decoy_634,4,0
5cp5_decoy_357,3,0
2on6_decoy_730,3,0
6dh2_decoy_334,1,0
2i3i_decoy_251,4,0
1ydk_decoy_580,5,0
4ocx_decoy_548,2,0
3i9g_decoy_19,2,0
6d5g_decoy_355,5,0
2aco_decoy_1_deep,1,0
5i3a_decoy_213,5,0
2j78_decoy_488,4,0
3g2z_decoy_307,3,0
1uw1_decoy_464,2,0
4i7k_decoy_44,3,0
1sv3_decoy_543,5,0
6mjf_decoy_183,1,0
3pfp_decoy_271,2,0
4oiv_decoy_366,3,0
2bpm_decoy_462,1,0
6e7j_decoy_47,2,0
2nsj_decoy_29,4,0
2psj_decoy_865,2,0
6gl9_decoy_145,2,0
3ui7_decoy_163,2,0
5ufs_decoy_61,2,0
1qbs_decoy_452,4,0
6bs3_decoy_411,2,0
1b6l_decoy_742,2,0
3e12_decoy_169,5,0
2iko_decoy_679,2,0
5wyz_decoy_618,3,0
1pxp_decoy_557,1,0
4x5r_decoy_577,4,0
6h8s_decoy_8_deep,1,0
1n4h_decoy_448,2,0
3k2f_decoy_551,3,0
4ivc_decoy_515,3,0
2w8w_decoy_422,3,0
5fdz_decoy_200,3,0
3zlr_decoy_117,2,0
4cjp_decoy_59,4,0
4k3n_decoy_314,2,0
1eoc_decoy_656,2,0
4zcw_decoy_709,1,0
5dpx_decoy_654,1,0
4b6s_decoy_6,3,0
1ct8_decoy_268,5,0
6ma2_decoy_847,3,0
1owh_decoy_119,5,0
3wvm_decoy_4_deep,5,0
2ves_decoy_843,4,0
2fqw_decoy_197,3,0
2yay_decoy_560,5,0
3eft_decoy_25,5,0
3i8t_decoy_602,3,0
3b5j_decoy_530,5,0
1erb_decoy_40,1,0
6k3l_decoy_714,2,0
1gzf_decoy_697,4,0
1ogg_decoy_130,5,0
1hbv_decoy_697,4,0
1q5k_decoy_759,1,0
4hla_decoy_892,4,0
3zlr_decoy_714,2,0
3b4f_decoy_274,2,0
2iuz_decoy_463,2,0
1w62_decoy_476,5,0
2b7d_decoy_104,1,0
4eoh_decoy_513,4,0
1y52_decoy_54,2,0
1rsd_decoy_609,3,0
1o33_decoy_685,5,0
5nk4_decoy_543,1,0
1h4w_decoy_289,4,0
1mq5_decoy_803,5,0
3ocp_decoy_120,2,0
3ckp_decoy_908,2,0
4m3p_decoy_394,1,0
4u1b_decoy_513,1,0
4omj_decoy_689,5,0
5sz3_decoy_51,5,0
3ukr_decoy_364,1,0
4o33_decoy_186,4,0
4ucc_decoy_718,4,0
4zbi_decoy_931,5,0
1xpz_decoy_226,3,0
5fs5_decoy_437,4,0
3hky_decoy_289,1,0
4lxz_decoy_838,2,0
2wyf_decoy_381,4,0
1tcx_decoy_394,5,0
4n9i_decoy_160,1,0
1d3d_decoy_587,2,0
5ufc_decoy_710,5,0
1qf5_decoy_227,2,0
3ibi_decoy_560,2,0
5fnd_decoy_660,3,0
3o0g_decoy_58,1,0
4fev_decoy_313,2,0
5wa8_decoy_283,1,0
3p3g_decoy_36,3,0
5gjo_decoy_688,1,0
1nwl_decoy_314,5,0
3v7x_decoy_182,5,0
3kiv_decoy_168,1,0
5hwu_decoy_274,4,0
6fo5_decoy_70,4,0
2w9h_decoy_220,4,0
3rtf_decoy_448,5,0
5hwv_decoy_24,1,0
4eo8_decoy_882,3,0
5ewk_decoy_737,1,0
3djo_decoy_754,5,0
2o0u_decoy_868,2,0
3nex_decoy_438,3,0
5tz1_decoy_8,2,0
2we3_decoy_460,2,0
4wop_decoy_129,2,0
4zcw_decoy_27,3,0
3juk_decoy_126,1,0
1u33_decoy_769,2,0
5a6b_decoy_625,3,0
1zog_decoy_696,1,0
3ebl_decoy_499,2,0
4x8u_decoy_295,5,0
4ruy_decoy_791,4,0
1g30_decoy_827,2,0
4k77_decoy_780,2,0
4dv8_decoy_58,4,0
4q6d_decoy_70,1,0
3nkk_decoy_68,5,0
2wyj_decoy_157,5,0
1x1z_decoy_595,1,0
5wyx_decoy_673,2,0
3wtn_decoy_648,4,0
4avh_decoy_193,5,0
4ql1_decoy_121,3,0
1bju_decoy_124,2,0
3rf4_decoy_501,3,0
3zdv_decoy_276,4,0
4dew_decoy_639,2,0
5hz6_decoy_566,4,0
3zq9_decoy_761,3,0
6agt_decoy_398,2,0
2hah_decoy_247,1,0
4f9w_decoy_379,5,0
4ht0_decoy_179,3,0
5xjd_decoy_854,4,0
1eli_decoy_287,4,0
3ccw_decoy_4,5,0
2h4g_decoy_520,4,0
2fdw_decoy_707,1,0
1fao_decoy_342,4,0
3ime_decoy_23,4,0
5c28_decoy_688,5,0
3ai8_decoy_358,1,0
5d3n_decoy_473,4,0
3t3c_decoy_880,3,0
4muf_decoy_709,2,0
4m0r_decoy_75,2,0
3f18_decoy_691,5,0
3shc_decoy_300,1,0
2kce_decoy_779,1,0
4cjp_decoy_255,3,0
3f33_decoy_489,1,0
2rd6_decoy_339,5,0
6hqy_decoy_408,5,0
1n4k_decoy_196,4,0
4dew_decoy_473,4,0
3d04_decoy_315,2,0
4mmp_decoy_525,3,0
5c1m_decoy_205,2,0
2vw2_decoy_569,5,0
2r2w_decoy_403,4,0
4ciw_decoy_702,1,0
5fnt_decoy_18,3,0
4x60_decoy_38,4,0
5ive_decoy_638,3,0
2q88_decoy_685,4,0
1srg_decoy_190,2,0
2zx8_decoy_547,2,0
5btx_decoy_234,4,0
1wei_decoy_190,2,0
1syi_decoy_413,2,0
3fvn_decoy_432,2,0
3ekx_decoy_254,5,0
5exw_decoy_501,1,0
5fe7_decoy_125,4,0
2z94_decoy_280,2,0
2zru_decoy_311,2,0
4wqq_decoy_224,1,0
3kmy_decoy_261,3,0
4cd4_decoy_156,5,0
6r1b_decoy_262,3,0
3d50_decoy_723,5,0
1mq6_decoy_663,4,0
5jsj_decoy_73,2,0
4qtl_decoy_181,5,0
3dp4_decoy_553,1,0
2xdl_decoy_546,3,0
1fm9_decoy_445,5,0
3gta_decoy_298,4,0
3tb6_decoy_446,2,0
4ef6_decoy_658,5,0
5iwg_decoy_454,2,0
4pft_decoy_344,2,0
1m0o_decoy_455,5,0
5cs3_decoy_22,2,0
3l3m_decoy_628,1,0
2q5k_decoy_666,1,0
4nvp_decoy_395,2,0
3tfn_decoy_144,3,0
1g1d_decoy_388,1,0
3std_decoy_772,4,0
2w8y_decoy_362,2,0
4q4o_decoy_341,1,0
5fso_decoy_329,5,0
3gta_decoy_270,1,0
2pwg_decoy_100,5,0
4eox_decoy_10,3,0
4m8h_decoy_233,1,0
3dcc_decoy_65,2,0
6eog_decoy_261,3,0
4gny_decoy_2_deep,2,0
3h78_decoy_309,4,0
4ax9_decoy_364,5,0
1sqt_decoy_451,1,0
4x24_decoy_776,4,0
5e28_decoy_796,3,0
3a23_decoy_201,2,0
2wej_decoy_152,4,0
3qin_decoy_769,5,0
1afl_decoy_284,3,0
1utn_decoy_178,1,0
2i0a_decoy_812,3,0
3rlp_decoy_726,2,0
1od8_decoy_400,1,0
1p19_decoy_630,3,0
2dua_decoy_67,5,0
6gzd_decoy_715,5,0
1pvn_decoy_812,4,0
1qbn_decoy_680,1,0
5vgy_decoy_390,2,0
5y2w_decoy_41,5,0
3juo_decoy_300,2,0
2wf5_decoy_183,2,0
4axd_decoy_294,2,0
4uja_decoy_325,3,0
4pow_decoy_7_deep,5,0
5xva_decoy_377,4,0
4abb_decoy_443,5,0
2f2h_decoy_111,4,0
3pn1_decoy_389,4,0
