Pose_name,PDBCode,Ligand no.,Pose_no,rmsd,label_models_58,Use_in_models_58,number
1syi_rdkit_ligand_04,PDB_1syi,726,4,1.144024012,1,1,3602
1syi_rdkit_ligand_05,PDB_1syi,726,5,1.926812317,1,1,3603
1syi_rdkit_ligand_06,PDB_1syi,726,6,5.526340434,0,1,3604
1syi_rdkit_ligand_07,PDB_1syi,726,7,4.630892202,0,1,3605
1syi_rdkit_ligand_08,PDB_1syi,726,8,4.878613352,0,1,3606
1syi_rdkit_ligand_09,PDB_1syi,726,9,0.9255693,1,1,3607
1syn_rdkit_ligand_01,PDB_1syn,727,1,10.71060179,0,1,3608
1syn_rdkit_ligand_02,PDB_1syn,727,2,9.543224598,0,1,3609
1syn_rdkit_ligand_03,PDB_1syn,727,3,11.04239973,0,1,3610
1szd_rdkit_ligand_01,PDB_1szd,728,1,9.796329551,0,1,3611
1szd_rdkit_ligand_02,PDB_1szd,728,2,9.215263754,0,1,3612
1szd_rdkit_ligand_03,PDB_1szd,728,3,8.652207507,0,1,3613
1szd_rdkit_ligand_12,PDB_1szd,728,12,1.081977523,0,1,3614
1szd_rdkit_ligand_16,PDB_1szd,728,16,1.944094348,0,1,3615
1t26_rdkit_ligand_01,PDB_1t26,729,1,1.868685694,1,1,3616
1t26_rdkit_ligand_02,PDB_1t26,729,2,1.511197428,1,1,3617
1t26_rdkit_ligand_03,PDB_1t26,729,3,1.752166659,1,1,3618
1t26_rdkit_ligand_04,PDB_1t26,729,4,5.459037491,0,1,3619
1t26_rdkit_ligand_05,PDB_1t26,729,5,5.460653136,0,1,3620
1t26_rdkit_ligand_06,PDB_1t26,729,6,5.791461742,0,1,3621
1t31_rdkit_ligand_01,PDB_1t31,730,1,9.110216699,0,1,3622
1t31_rdkit_ligand_02,PDB_1t31,730,2,7.73887303,0,1,3623
1t31_rdkit_ligand_03,PDB_1t31,730,3,7.618250695,0,1,3624
1t32_rdkit_ligand_01,PDB_1t32,731,1,4.501657781,0,1,3625
1t32_rdkit_ligand_02,PDB_1t32,731,2,4.729874986,0,1,3626
1t32_rdkit_ligand_03,PDB_1t32,731,3,8.304136494,0,1,3627
1t4v_rdkit_ligand_01,PDB_1t4v,732,1,1.610364371,1,1,3628
1t4v_rdkit_ligand_02,PDB_1t4v,732,2,1.297702628,1,1,3629
1t4v_rdkit_ligand_05,PDB_1t4v,732,5,8.244915356,0,1,3630
1t4v_rdkit_ligand_07,PDB_1t4v,732,7,1.793978715,1,1,3631
1t4v_rdkit_ligand_08,PDB_1t4v,732,8,7.986173401,0,1,3632
1t4v_rdkit_ligand_10,PDB_1t4v,732,10,8.279754206,0,1,3633
1t5f_rdkit_ligand_01,PDB_1t5f,733,1,1.400585681,0,1,3634
1t5f_rdkit_ligand_02,PDB_1t5f,733,2,6.095109173,0,1,3635
1t5f_rdkit_ligand_03,PDB_1t5f,733,3,1.469040475,0,1,3636
1t5f_rdkit_ligand_04,PDB_1t5f,733,4,0.806753473,0,1,3637
1t5f_rdkit_ligand_05,PDB_1t5f,733,5,1.00791009,0,1,3638
1t5f_rdkit_ligand_07,PDB_1t5f,733,7,1.788380972,0,1,3639
1t5f_rdkit_ligand_10,PDB_1t5f,733,10,4.544029664,0,1,3640
1t5f_rdkit_ligand_11,PDB_1t5f,733,11,6.001974557,0,1,3641
1t7j_rdkit_ligand_01,PDB_1t7j,734,1,7.588222867,0,1,3642
1t7j_rdkit_ligand_02,PDB_1t7j,734,2,7.060222678,0,1,3643
1t7j_rdkit_ligand_03,PDB_1t7j,734,3,5.020051013,0,1,3644
1t7j_rdkit_ligand_09,PDB_1t7j,734,9,1.513760955,1,1,3645
1ta6_rdkit_ligand_01,PDB_1ta6,735,1,1.919551186,1,1,3646
1ta6_rdkit_ligand_03,PDB_1ta6,735,3,4.618773791,0,1,3647
1ta6_rdkit_ligand_05,PDB_1ta6,735,5,5.56962322,0,1,3648
1ta6_rdkit_ligand_06,PDB_1ta6,735,6,4.754945993,0,1,3649
1tcx_rdkit_ligand_01,PDB_1tcx,736,1,7.455138173,0,1,3650
1tcx_rdkit_ligand_02,PDB_1tcx,736,2,0.675758245,1,1,3651
1tcx_rdkit_ligand_03,PDB_1tcx,736,3,5.041104989,0,1,3652
1tcx_rdkit_ligand_04,PDB_1tcx,736,4,5.071723543,0,1,3653
1td7_rdkit_ligand_01,PDB_1td7,737,1,5.527464455,0,1,3654
1td7_rdkit_ligand_02,PDB_1td7,737,2,5.993612191,0,1,3655
1td7_rdkit_ligand_04,PDB_1td7,737,4,5.188818984,0,1,3656
1tf9_rdkit_ligand_01,PDB_1tf9,738,1,1.855133626,0,1,3657
1tf9_rdkit_ligand_02,PDB_1tf9,738,2,1.883972603,0,1,3658
1tf9_rdkit_ligand_05,PDB_1tf9,738,5,0.705100211,0,1,3659
1tf9_rdkit_ligand_06,PDB_1tf9,738,6,0.699843059,0,1,3660
1tf9_rdkit_ligand_07,PDB_1tf9,738,7,5.419020001,0,1,3661
1tf9_rdkit_ligand_08,PDB_1tf9,738,8,5.407644119,0,1,3662
1tf9_rdkit_ligand_09,PDB_1tf9,738,9,5.666387026,0,1,3663
1tf9_rdkit_ligand_10,PDB_1tf9,738,10,1.492235803,0,1,3664
1tfz_rdkit_ligand_01,PDB_1tfz,739,1,0.672591929,1,1,3665
1tfz_rdkit_ligand_02,PDB_1tfz,739,2,1.345762789,1,1,3666
1tfz_rdkit_ligand_03,PDB_1tfz,739,3,1.11823588,1,1,3667
1tfz_rdkit_ligand_04,PDB_1tfz,739,4,1.519251492,1,1,3668
1tfz_rdkit_ligand_06,PDB_1tfz,739,6,7.715210007,0,1,3669
1tfz_rdkit_ligand_07,PDB_1tfz,739,7,1.288777853,1,1,3670
1tfz_rdkit_ligand_10,PDB_1tfz,739,10,8.619373658,0,1,3671
1tfz_rdkit_ligand_13,PDB_1tfz,739,13,7.900210485,0,1,3672
1thz_rdkit_ligand_01,PDB_1thz,740,1,6.945585391,0,1,3673
1thz_rdkit_ligand_02,PDB_1thz,740,2,10.42616145,0,1,3674
1thz_rdkit_ligand_03,PDB_1thz,740,3,6.81843578,0,1,3675
1tjp_rdkit_ligand_01,PDB_1tjp,741,1,1.492752119,0,1,3676
1tjp_rdkit_ligand_02,PDB_1tjp,741,2,1.529865263,0,1,3677
1tjp_rdkit_ligand_03,PDB_1tjp,741,3,1.867627669,0,1,3678
1tjp_rdkit_ligand_04,PDB_1tjp,741,4,1.341399435,0,1,3679
1tjp_rdkit_ligand_05,PDB_1tjp,741,5,0.931751934,0,1,3680
1tjp_rdkit_ligand_14,PDB_1tjp,741,14,6.145760418,0,1,3681
1tjp_rdkit_ligand_15,PDB_1tjp,741,15,6.139034248,0,1,3682
1tjp_rdkit_ligand_16,PDB_1tjp,741,16,6.438529275,0,1,3683
1tlc_rdkit_ligand_01,PDB_1tlc,742,1,1.859728545,1,1,3684
1tlc_rdkit_ligand_02,PDB_1tlc,742,2,1.931762239,1,1,3685
1tlc_rdkit_ligand_13,PDB_1tlc,742,13,7.287285703,0,1,3686
1tlc_rdkit_ligand_18,PDB_1tlc,742,18,7.060254703,0,1,3687
1tlg_rdkit_ligand_02,PDB_1tlg,743,2,1.450668783,0,1,3688
1tlp_rdkit_ligand_01,PDB_1tlp,744,1,10.10063122,0,1,3689
1tlp_rdkit_ligand_05,PDB_1tlp,744,5,1.926504291,1,1,3690
1tlp_rdkit_ligand_06,PDB_1tlp,744,6,8.966037261,0,1,3691
1tlp_rdkit_ligand_07,PDB_1tlp,744,7,9.853700909,0,1,3692
1tmn_rdkit_ligand_01,PDB_1tmn,745,1,5.700343228,0,1,3693
1tmn_rdkit_ligand_02,PDB_1tmn,745,2,8.87809147,0,1,3694
1tmn_rdkit_ligand_03,PDB_1tmn,745,3,6.880691028,0,1,3695
1tmn_rdkit_ligand_06,PDB_1tmn,745,6,1.739886187,1,1,3696
1tmn_rdkit_ligand_19,PDB_1tmn,745,19,1.735992281,1,1,3697
1tng_rdkit_ligand_01,PDB_1tng,746,1,0.63820559,0,1,3698
1tng_rdkit_ligand_02,PDB_1tng,746,2,0.742035461,0,1,3699
1tng_rdkit_ligand_03,PDB_1tng,746,3,1.496699035,0,1,3700
1tng_rdkit_ligand_07,PDB_1tng,746,7,1.867699789,0,1,3701
1tnh_rdkit_ligand_01,PDB_1tnh,747,1,0.42328228,0,1,3702
1tnh_rdkit_ligand_02,PDB_1tnh,747,2,0.404043865,0,1,3703
1tnh_rdkit_ligand_07,PDB_1tnh,747,7,1.969088424,0,1,3704
1tnh_rdkit_ligand_20,PDB_1tnh,747,20,6.640392676,0,1,3705
1tni_rdkit_ligand_13,PDB_1tni,748,13,5.513709072,0,1,3706
1tni_rdkit_ligand_14,PDB_1tni,748,14,5.17666502,0,1,3707
1tni_rdkit_ligand_15,PDB_1tni,748,15,4.632397553,0,1,3708
1tni_rdkit_ligand_20,PDB_1tni,748,20,1.945995982,0,1,3709
1toi_rdkit_ligand_01,PDB_1toi,749,1,6.86431336,0,1,3710
1toi_rdkit_ligand_02,PDB_1toi,749,2,6.931038857,0,1,3711
1toi_rdkit_ligand_03,PDB_1toi,749,3,6.816716432,0,1,3712
1toi_rdkit_ligand_18,PDB_1toi,749,18,1.454003626,0,1,3713
1tom_rdkit_ligand_03,PDB_1tom,750,3,7.436229853,0,1,3714
1tom_rdkit_ligand_05,PDB_1tom,750,5,7.524294552,0,1,3715
1tom_rdkit_ligand_07,PDB_1tom,750,7,7.695003711,0,1,3716
1tow_rdkit_ligand_01,PDB_1tow,751,1,0.762888279,1,1,3717
1tow_rdkit_ligand_02,PDB_1tow,751,2,1.24134651,1,1,3718
1tow_rdkit_ligand_03,PDB_1tow,751,3,0.885642645,1,1,3719
1tow_rdkit_ligand_11,PDB_1tow,751,11,4.525182532,0,1,3720
1tow_rdkit_ligand_13,PDB_1tow,751,13,1.896378904,1,1,3721
1tow_rdkit_ligand_16,PDB_1tow,751,16,1.86946508,1,1,3722
1tox_rdkit_ligand_01,PDB_1tox,752,1,11.72901252,0,1,3723
1tox_rdkit_ligand_02,PDB_1tox,752,2,5.051026597,0,1,3724
1tox_rdkit_ligand_03,PDB_1tox,752,3,10.20341908,0,1,3725
1tpw_rdkit_ligand_01,PDB_1tpw,753,1,0.849958646,0,1,3726
1tpw_rdkit_ligand_02,PDB_1tpw,753,2,0.750482578,0,1,3727
1tpw_rdkit_ligand_03,PDB_1tpw,753,3,0.933337827,0,1,3728
1tpw_rdkit_ligand_04,PDB_1tpw,753,4,0.760192739,0,1,3729
1tpw_rdkit_ligand_05,PDB_1tpw,753,5,1.498721522,0,1,3730
1tpw_rdkit_ligand_06,PDB_1tpw,753,6,5.510673616,0,1,3731
1tpw_rdkit_ligand_07,PDB_1tpw,753,7,4.983426642,0,1,3732
1tpw_rdkit_ligand_09,PDB_1tpw,753,9,5.439761199,0,1,3733
1tq4_rdkit_ligand_01,PDB_1tq4,754,1,1.064264384,1,1,3734
1tq4_rdkit_ligand_02,PDB_1tq4,754,2,12.11701805,0,1,3735
1tq4_rdkit_ligand_03,PDB_1tq4,754,3,1.370898871,1,1,3736
1tq4_rdkit_ligand_04,PDB_1tq4,754,4,5.857046184,0,1,3737
1tq4_rdkit_ligand_07,PDB_1tq4,754,7,7.536810698,0,1,3738
1trd_rdkit_ligand_01,PDB_1trd,755,1,1.972643404,1,1,3739
1trd_rdkit_ligand_02,PDB_1trd,755,2,0.785676142,1,1,3740
1trd_rdkit_ligand_03,PDB_1trd,755,3,1.242014533,1,1,3741
1trd_rdkit_ligand_04,PDB_1trd,755,4,0.682302426,1,1,3742
1trd_rdkit_ligand_05,PDB_1trd,755,5,1.778195659,1,1,3743
1trd_rdkit_ligand_08,PDB_1trd,755,8,5.735831631,0,1,3744
1trd_rdkit_ligand_10,PDB_1trd,755,10,4.880847017,0,1,3745
1trd_rdkit_ligand_14,PDB_1trd,755,14,5.264484913,0,1,3746
1tsd_rdkit_ligand_01,PDB_1tsd,756,1,10.60505097,0,1,3747
1tsd_rdkit_ligand_02,PDB_1tsd,756,2,10.92764685,0,1,3748
1tsd_rdkit_ligand_03,PDB_1tsd,756,3,9.921633396,0,1,3749
1tsy_rdkit_ligand_01,PDB_1tsy,757,1,0.503217498,1,1,3750
1tsy_rdkit_ligand_02,PDB_1tsy,757,2,4.650055795,0,1,3751
1tsy_rdkit_ligand_03,PDB_1tsy,757,3,5.168271239,0,1,3752
1tsy_rdkit_ligand_09,PDB_1tsy,757,9,6.544113504,0,1,3753
1tt1_rdkit_ligand_01,PDB_1tt1,758,1,0.390644084,1,1,3754
1tt1_rdkit_ligand_02,PDB_1tt1,758,2,0.322868704,1,1,3755
1tt1_rdkit_ligand_10,PDB_1tt1,758,10,1.077098819,1,1,3756
1tt1_rdkit_ligand_11,PDB_1tt1,758,11,4.531072081,0,1,3757
1ttm_rdkit_ligand_01,PDB_1ttm,759,1,1.240884861,1,1,3758
1ttm_rdkit_ligand_04,PDB_1ttm,759,4,6.883920249,0,1,3759
1ttm_rdkit_ligand_08,PDB_1ttm,759,8,7.04172465,0,1,3760
1tuf_rdkit_ligand_01,PDB_1tuf,760,1,7.37158732,0,1,3761
1tuf_rdkit_ligand_02,PDB_1tuf,760,2,7.597370248,0,1,3762
1tuf_rdkit_ligand_03,PDB_1tuf,760,3,7.317966631,0,1,3763
1tx7_rdkit_ligand_01,PDB_1tx7,761,1,1.051361389,1,1,3764
1tx7_rdkit_ligand_02,PDB_1tx7,761,2,1.054396765,1,1,3765
1tx7_rdkit_ligand_03,PDB_1tx7,761,3,0.576926005,1,1,3766
1tx7_rdkit_ligand_04,PDB_1tx7,761,4,0.558175117,1,1,3767
1tx7_rdkit_ligand_05,PDB_1tx7,761,5,1.325583935,1,1,3768
1tx7_rdkit_ligand_15,PDB_1tx7,761,15,4.854112919,0,1,3769
1tx7_rdkit_ligand_17,PDB_1tx7,761,17,4.871470872,0,1,3770
1tx7_rdkit_ligand_20,PDB_1tx7,761,20,5.880335404,0,1,3771
1txr_rdkit_ligand_01,PDB_1txr,762,1,1.051839298,1,1,3772
1txr_rdkit_ligand_04,PDB_1txr,762,4,1.33110436,1,1,3773
1txr_rdkit_ligand_05,PDB_1txr,762,5,0.540312914,1,1,3774
1txr_rdkit_ligand_06,PDB_1txr,762,6,0.567002605,1,1,3775
1txr_rdkit_ligand_07,PDB_1txr,762,7,6.485304657,0,1,3776
1txr_rdkit_ligand_09,PDB_1txr,762,9,1.361647365,1,1,3777
1txr_rdkit_ligand_10,PDB_1txr,762,10,6.159855204,0,1,3778
1txr_rdkit_ligand_11,PDB_1txr,762,11,6.158600476,0,1,3779
1u0g_rdkit_ligand_03,PDB_1u0g,763,3,1.69203519,1,1,3780
1u0g_rdkit_ligand_05,PDB_1u0g,763,5,0.763443133,1,1,3781
1u0g_rdkit_ligand_06,PDB_1u0g,763,6,0.679287617,1,1,3782
1u0g_rdkit_ligand_09,PDB_1u0g,763,9,1.501601229,1,1,3783
1u0g_rdkit_ligand_10,PDB_1u0g,763,10,1.707288616,1,1,3784
1u1f_rdkit_ligand_04,PDB_1u1f,764,4,4.855560027,0,1,3785
1u1f_rdkit_ligand_06,PDB_1u1f,764,6,1.429322642,1,1,3786
1u1f_rdkit_ligand_08,PDB_1u1f,764,8,5.094873807,0,1,3787
1u1f_rdkit_ligand_09,PDB_1u1f,764,9,1.114996877,1,1,3788
1u1f_rdkit_ligand_10,PDB_1u1f,764,10,0.641215782,1,1,3789
1u1f_rdkit_ligand_17,PDB_1u1f,764,17,5.316668308,0,1,3790
1u1w_rdkit_ligand_01,PDB_1u1w,765,1,0.209482045,1,1,3791
1u1w_rdkit_ligand_06,PDB_1u1w,765,6,1.197998027,1,1,3792
1u1w_rdkit_ligand_11,PDB_1u1w,765,11,1.898952702,1,1,3793
1u33_rdkit_ligand_06,PDB_1u33,766,6,9.058483723,0,1,3794
1u33_rdkit_ligand_07,PDB_1u33,766,7,8.889193125,0,1,3795
1u33_rdkit_ligand_08,PDB_1u33,766,8,8.6339807,0,1,3796
1u3d_rdkit_ligand_01,PDB_1u3d,767,1,10.19120087,0,1,3797
1u3d_rdkit_ligand_02,PDB_1u3d,767,2,10.21732761,0,1,3798
1u3d_rdkit_ligand_03,PDB_1u3d,767,3,10.29848868,0,1,3799
1u3r_rdkit_ligand_01,PDB_1u3r,768,1,0.343210265,1,1,3800
1u3r_rdkit_ligand_03,PDB_1u3r,768,3,6.893586187,0,1,3801
1u3r_rdkit_ligand_05,PDB_1u3r,768,5,7.258803719,0,1,3802
1u3r_rdkit_ligand_06,PDB_1u3r,768,6,1.502390128,1,1,3803
1u3r_rdkit_ligand_08,PDB_1u3r,768,8,7.202353537,0,1,3804
1u3r_rdkit_ligand_12,PDB_1u3r,768,12,1.88101748,1,1,3805
1u3r_rdkit_ligand_13,PDB_1u3r,768,13,1.398085749,1,1,3806
1u3u_rdkit_ligand_07,PDB_1u3u,769,7,7.074362763,0,1,3807
1u3u_rdkit_ligand_08,PDB_1u3u,769,8,7.093916549,0,1,3808
1u3u_rdkit_ligand_09,PDB_1u3u,769,9,1.135996831,1,1,3809
1u3u_rdkit_ligand_10,PDB_1u3u,769,10,1.137907553,1,1,3810
1u3u_rdkit_ligand_11,PDB_1u3u,769,11,1.046478428,1,1,3811
1u3u_rdkit_ligand_14,PDB_1u3u,769,14,7.188771279,0,1,3812
1u70_rdkit_ligand_01,PDB_1u70,770,1,1.837915016,1,1,3813
1u70_rdkit_ligand_04,PDB_1u70,770,4,5.865244098,0,1,3814
1u70_rdkit_ligand_05,PDB_1u70,770,5,5.6963378,0,1,3815
1u70_rdkit_ligand_06,PDB_1u70,770,6,6.173039988,0,1,3816
1u70_rdkit_ligand_11,PDB_1u70,770,11,1.02430732,1,1,3817
1u71_rdkit_ligand_01,PDB_1u71,771,1,6.382708085,0,1,3818
1u71_rdkit_ligand_02,PDB_1u71,771,2,7.091210093,0,1,3819
1u71_rdkit_ligand_03,PDB_1u71,771,3,6.823215005,0,1,3820
1u71_rdkit_ligand_09,PDB_1u71,771,9,0.769957493,1,1,3821
1u72_rdkit_ligand_01,PDB_1u72,772,1,5.064496625,0,1,3822
1u72_rdkit_ligand_02,PDB_1u72,772,2,5.422659724,0,1,3823
1u72_rdkit_ligand_03,PDB_1u72,772,3,0.833962556,1,1,3824
1u72_rdkit_ligand_04,PDB_1u72,772,4,5.167941472,0,1,3825
1u72_rdkit_ligand_06,PDB_1u72,772,6,1.245811613,1,1,3826
1u72_rdkit_ligand_08,PDB_1u72,772,8,1.815693365,1,1,3827
1u72_rdkit_ligand_19,PDB_1u72,772,19,1.894903915,1,1,3828
1u7t_rdkit_ligand_02,PDB_1u7t,773,2,10.3727336,0,1,3829
1u7t_rdkit_ligand_06,PDB_1u7t,773,6,6.081238196,0,1,3830
1u7t_rdkit_ligand_07,PDB_1u7t,773,7,7.080744433,0,1,3831
1u7t_rdkit_ligand_16,PDB_1u7t,773,16,1.513846756,0,1,3832
1u9q_rdkit_ligand_01,PDB_1u9q,774,1,7.282024162,0,1,3833
1u9q_rdkit_ligand_02,PDB_1u9q,774,2,7.309126605,0,1,3834
1u9q_rdkit_ligand_03,PDB_1u9q,774,3,9.231335922,0,1,3835
1u9q_rdkit_ligand_08,PDB_1u9q,774,8,1.972014951,1,1,3836
1ua4_rdkit_ligand_10,PDB_1ua4,775,10,7.258074197,0,1,3837
1ua4_rdkit_ligand_15,PDB_1ua4,775,15,7.507119647,0,1,3838
1ua4_rdkit_ligand_16,PDB_1ua4,775,16,6.328811737,0,1,3839
1uad_rdkit_ligand_02,PDB_1uad,776,2,1.066044939,1,1,3840
1uad_rdkit_ligand_04,PDB_1uad,776,4,5.554580734,0,1,3841
1uad_rdkit_ligand_08,PDB_1uad,776,8,1.575155786,1,1,3842
1uad_rdkit_ligand_12,PDB_1uad,776,12,9.886492385,0,1,3843
1uad_rdkit_ligand_13,PDB_1uad,776,13,5.759419285,0,1,3844
1ucn_rdkit_ligand_17,PDB_1ucn,777,17,7.558945351,0,1,3845
1ucn_rdkit_ligand_18,PDB_1ucn,777,18,8.355606521,0,1,3846
1ucn_rdkit_ligand_20,PDB_1ucn,777,20,8.033730177,0,1,3847
1udb_rdkit_ligand_01,PDB_1udb,778,1,1.467773476,0,1,3848
1udb_rdkit_ligand_04,PDB_1udb,778,4,10.15426091,0,1,3849
1udb_rdkit_ligand_09,PDB_1udb,778,9,9.026619457,0,1,3850
1udb_rdkit_ligand_11,PDB_1udb,778,11,8.115417363,0,1,3851
1ugw_rdkit_ligand_01,PDB_1ugw,779,1,0.828099833,0,1,3852
1ugw_rdkit_ligand_03,PDB_1ugw,779,3,6.795472181,0,1,3853
1ugw_rdkit_ligand_04,PDB_1ugw,779,4,5.84424556,0,1,3854
1ugw_rdkit_ligand_05,PDB_1ugw,779,5,6.797263592,0,1,3855
1ugw_rdkit_ligand_12,PDB_1ugw,779,12,1.948694991,0,1,3856
1ugx_rdkit_ligand_01,PDB_1ugx,780,1,7.429283974,0,1,3857
1ugx_rdkit_ligand_02,PDB_1ugx,780,2,6.499847705,0,1,3858
1ugx_rdkit_ligand_05,PDB_1ugx,780,5,6.570470396,0,1,3859
1ui0_rdkit_ligand_01,PDB_1ui0,781,1,0.157229132,1,1,3860
1ui0_rdkit_ligand_05,PDB_1ui0,781,5,5.328423923,0,1,3861
1ui0_rdkit_ligand_07,PDB_1ui0,781,7,6.347173475,0,1,3862
1ui0_rdkit_ligand_08,PDB_1ui0,781,8,4.912074765,0,1,3863
1uj5_rdkit_ligand_01,PDB_1uj5,782,1,1.239710565,0,1,3864
1uj5_rdkit_ligand_02,PDB_1uj5,782,2,1.253295285,0,1,3865
1uj5_rdkit_ligand_03,PDB_1uj5,782,3,1.463099743,0,1,3866
1uj5_rdkit_ligand_04,PDB_1uj5,782,4,1.659513655,0,1,3867
1uj5_rdkit_ligand_05,PDB_1uj5,782,5,1.662889632,0,1,3868
1uj5_rdkit_ligand_07,PDB_1uj5,782,7,5.448144429,0,1,3869
1uj5_rdkit_ligand_08,PDB_1uj5,782,8,5.561803594,0,1,3870
1uj5_rdkit_ligand_11,PDB_1uj5,782,11,5.4378134,0,1,3871
1uml_rdkit_ligand_01,PDB_1uml,783,1,1.31474301,1,1,3872
1uml_rdkit_ligand_02,PDB_1uml,783,2,0.957566961,1,1,3873
1uml_rdkit_ligand_03,PDB_1uml,783,3,1.170106587,1,1,3874
1uml_rdkit_ligand_04,PDB_1uml,783,4,5.161857018,0,1,3875
1uml_rdkit_ligand_05,PDB_1uml,783,5,8.87727954,0,1,3876
1uml_rdkit_ligand_06,PDB_1uml,783,6,9.102690322,0,1,3877
1unh_rdkit_ligand_01,PDB_1unh,784,1,0.320006994,1,1,3878
1unh_rdkit_ligand_02,PDB_1unh,784,2,6.667596058,0,1,3879
1unh_rdkit_ligand_04,PDB_1unh,784,4,5.890521761,0,1,3880
1unh_rdkit_ligand_06,PDB_1unh,784,6,6.75806063,0,1,3881
1uou_rdkit_ligand_01,PDB_1uou,785,1,4.831344061,0,1,3882
1uou_rdkit_ligand_02,PDB_1uou,785,2,6.344643942,0,1,3883
1uou_rdkit_ligand_03,PDB_1uou,785,3,5.513382316,0,1,3884
1upf_rdkit_ligand_01,PDB_1upf,786,1,0.561194955,1,1,3885
1upf_rdkit_ligand_04,PDB_1upf,786,4,6.520174657,0,1,3886
1upf_rdkit_ligand_05,PDB_1upf,786,5,6.217455821,0,1,3887
1upf_rdkit_ligand_06,PDB_1upf,786,6,8.248145839,0,1,3888
1ur9_rdkit_ligand_01,PDB_1ur9,787,1,9.284777868,0,1,3889
1ur9_rdkit_ligand_02,PDB_1ur9,787,2,9.692966678,0,1,3890
1ur9_rdkit_ligand_03,PDB_1ur9,787,3,5.749078979,0,1,3891
1ur9_rdkit_ligand_04,PDB_1ur9,787,4,1.874692761,1,1,3892
1usi_rdkit_ligand_01,PDB_1usi,788,1,0.376142814,1,1,3893
1usi_rdkit_ligand_02,PDB_1usi,788,2,0.37672835,1,1,3894
1usi_rdkit_ligand_03,PDB_1usi,788,3,1.35583237,1,1,3895
1usi_rdkit_ligand_04,PDB_1usi,788,4,1.341424771,1,1,3896
1usi_rdkit_ligand_05,PDB_1usi,788,5,1.620616858,1,1,3897
1usi_rdkit_ligand_06,PDB_1usi,788,6,4.805979513,0,1,3898
1usi_rdkit_ligand_07,PDB_1usi,788,7,4.791236592,0,1,3899
1usi_rdkit_ligand_09,PDB_1usi,788,9,4.986183945,0,1,3900
1usk_rdkit_ligand_01,PDB_1usk,789,1,0.452012168,1,1,3901
1usk_rdkit_ligand_02,PDB_1usk,789,2,0.487547263,1,1,3902
1usk_rdkit_ligand_03,PDB_1usk,789,3,0.862329532,1,1,3903
1usk_rdkit_ligand_04,PDB_1usk,789,4,1.216777073,1,1,3904
1usk_rdkit_ligand_05,PDB_1usk,789,5,1.533036239,1,1,3905
1usk_rdkit_ligand_15,PDB_1usk,789,15,8.220032069,0,1,3906
1usn_rdkit_ligand_01,PDB_1usn,790,1,1.759552532,1,1,3907
1usn_rdkit_ligand_02,PDB_1usn,790,2,1.734462837,1,1,3908
1usn_rdkit_ligand_03,PDB_1usn,790,3,0.913315288,1,1,3909
1usn_rdkit_ligand_04,PDB_1usn,790,4,0.903500927,1,1,3910
1usn_rdkit_ligand_05,PDB_1usn,790,5,9.374371659,0,1,3911
1usn_rdkit_ligand_06,PDB_1usn,790,6,6.273169115,0,1,3912
1usn_rdkit_ligand_07,PDB_1usn,790,7,6.287124282,0,1,3913
1utj_rdkit_ligand_01,PDB_1utj,791,1,0.413817895,0,1,3914
1utj_rdkit_ligand_02,PDB_1utj,791,2,0.415766912,0,1,3915
1utj_rdkit_ligand_03,PDB_1utj,791,3,1.144787808,0,1,3916
1utj_rdkit_ligand_09,PDB_1utj,791,9,1.732056365,0,1,3917
1utj_rdkit_ligand_14,PDB_1utj,791,14,1.700758177,0,1,3918
1utl_rdkit_ligand_01,PDB_1utl,792,1,1.262174829,0,1,3919
1utl_rdkit_ligand_02,PDB_1utl,792,2,1.292379008,0,1,3920
1utl_rdkit_ligand_04,PDB_1utl,792,4,1.880504693,0,1,3921
1utl_rdkit_ligand_05,PDB_1utl,792,5,1.885099467,0,1,3922
1utl_rdkit_ligand_06,PDB_1utl,792,6,1.999428943,0,1,3923
1utl_rdkit_ligand_09,PDB_1utl,792,9,4.652641562,0,1,3924
1utm_rdkit_ligand_01,PDB_1utm,793,1,0.764546852,0,1,3925
1utm_rdkit_ligand_02,PDB_1utm,793,2,0.759832145,0,1,3926
1utm_rdkit_ligand_04,PDB_1utm,793,4,1.490197228,0,1,3927
1utm_rdkit_ligand_05,PDB_1utm,793,5,1.488755931,0,1,3928
1utm_rdkit_ligand_07,PDB_1utm,793,7,0.926166232,0,1,3929
1utn_rdkit_ligand_01,PDB_1utn,794,1,0.704422636,0,1,3930
1utn_rdkit_ligand_02,PDB_1utn,794,2,0.70562986,0,1,3931
1utn_rdkit_ligand_03,PDB_1utn,794,3,1.729987789,0,1,3932
1utn_rdkit_ligand_18,PDB_1utn,794,18,4.590039855,0,1,3933
1utn_rdkit_ligand_20,PDB_1utn,794,20,4.744972695,0,1,3934
1uto_rdkit_ligand_01,PDB_1uto,795,1,1.044054383,0,1,3935
1uto_rdkit_ligand_02,PDB_1uto,795,2,1.160956215,0,1,3936
1uto_rdkit_ligand_03,PDB_1uto,795,3,1.020197367,0,1,3937
1uto_rdkit_ligand_04,PDB_1uto,795,4,1.160254522,0,1,3938
1uto_rdkit_ligand_05,PDB_1uto,795,5,1.572929574,0,1,3939
1uuo_rdkit_ligand_01,PDB_1uuo,796,1,1.348913756,1,1,3940
1uuo_rdkit_ligand_02,PDB_1uuo,796,2,0.624919395,1,1,3941
